abn,charity_name,state,charity_size,conducted_activities,main_activity,staff_part_time_2017,staff_casual_2017,staff_full_time_2017,staff_volunteers,operates_in_vic,government_grants_2017,donations_and_bequests_2017,all_other_revenue_2017,total_revenue_2017,other_income_2017,total_gross_income_2017,employee_expenses_2017,interest_expenses_2017,grants_and_donations_made_for_use_in_australia_2017,grants_and_donations_made_for_use_outside_australia_2017,all_other_expenses_2017,total_expenses_2017,net_surplus_deficit_2017,ABN_Validation
18908459099,Romsey-Lancefield RSL Sub-Branch Welfare Patriotic Fund,VIC,Small,y,Social Services,0,0,0,5,y,0,0,0,0,0,0,0,0,0,0,525,525,-525,Valid ABN
88762184608,Ronald McDonald House Charities VicTas Ltd,VIC,Large,y,Housing Activities,14,4,17,142,y,0,852552,1660917,3714585,0,3714585,1824562,0,0,0,2375780,4200342,-485757,Valid ABN
76061678642,Rootvij Kadakia Foundation Inc.,VIC,Small,y,Other Education,0,0,0,20,y,0,1000,0,1000,0,1000,0,0,0,0,3000,3000,-2000,Valid ABN
29137905733,Rosebud And Mccrae Lifesaving Club Inc,VIC,Small,y,"Economic, Social And Community Development",0,0,0,45,y,14663,9381,813,28296,0,28296,0,0,0,0,21610,21610,6686,Valid ABN
33117797981,Rosebud Police Senior Citizensregister,VIC,Small,y,Aged Care Activities,0,0,0,40,y,0,7040,4904,13075,0,13075,0,0,0,0,15890,15890,-2815,Valid ABN
56855769898,ROSEBUD RSL SUB-BRANCH PATRIOTIC FUND,VIC,Medium,y,Social Services,0,0,0,5,y,0,0,866047,868760,0,868760,0,0,0,0,314891,314891,553869,Valid ABN
78557847618,ROSEBUD RSL SUB-BRANCH WELFARE PATRIOTIC FUND NO W356,VIC,Small,y,Social Services,0,0,0,5,y,0,0,174,351,0,351,0,0,0,0,22026,22026,-21675,Valid ABN
29438128377,Rosebud Toy Library Inc,VIC,Small,y,Other Education,2,0,0,8,y,0,0,1890,5644,0,5644,11974,0,0,0,10049,22023,-16379,Valid ABN
29153546368,Rosebud West Community Hub Limited,VIC,Large,y,Other Education,9,7,12,141,y,524790,5464,40000,1420546,0,1420546,850229,0,0,0,512704,1362933,57613,Valid ABN
53336928219,Rosedale Neighbourhood House Inc,VIC,Small,y,"Economic, Social And Community Development",3,1,2,30,y,175959,136,8755,200667,0,200667,139113,0,0,0,61496,200609,58,Valid ABN
36981897172,Rosewall Neighbourhood Centre Inc.,VIC,Medium,y,"Economic, Social And Community Development",5,14,26,40,y,242562,181,0,364441,0,364441,252861,0,0,0,132651,385512,-21071,Valid ABN
26890359054,Rosies Oblate Youth Mission Inc,VIC,Small,y,"Economic, Social And Community Development",1,1,0,70,y,0,26934,0,29180,15955,45135,31348,0,0,0,19480,50828,-5693,Valid ABN
98304224784,Ross House Association Inc,VIC,Large,y,"Economic, Social And Community Development",2,8,5,8,y,0,0,7917,1018377,2850,1021227,439016,0,0,0,552368,991384,29843,Valid ABN
39004717300,Rossbourne School,VIC,Large,y,Other Education,5,0,31,18,y,4432522,17595,147933,6357115,0,6357115,3768564,0,0,0,937448,4706012,1651103,Valid ABN
74648077377,Rosswood Pre School Centre Inc,VIC,Medium,y,Other Education,4,2,5.21,0,y,207491,5548,5527,273516,0,273516,176069,0,0,0,71117,247186,26330,Valid ABN
24231290227,Rotary Berwick & District Benevolent Society Inc,VIC,Small,y,Emergency And Relief,0,0,0,30,y,0,13691,0,13691,0,13691,0,0,15800,0,10,15810,-2119,Valid ABN
86881811566,Rotary Club Of Footscray Community Service & Friendship Fund Inc,VIC,Small,y,"Economic, Social And Community Development",0,0,0,4,y,0,400,0,100178,0,100178,0,0,54217,0,20259,74476,25702,Valid ABN
92063104622,Rotary Club Of Richmond Community Services Trust,VIC,Small,y,Other Education,0,0,0,15,y,0,10225,0,10358,0,10358,0,0,21870,0,0,21870,-11512,Valid ABN
93355920863,Rotary District 9810 Charitable Services,VIC,Small,y,Social Services,0,0,0,21,y,0,10300,0,10300,0,10300,0,0,0,0,0,0,10300,Valid ABN
30148199142,Rotary International District 9810 Project Funds Ltd,VIC,Small,y,"Economic, Social And Community Development",0,0,0,7,y,0,0,0,0,0,0,0,0,0,0,5006,5006,-5006,Valid ABN
12008618991,Rotary International District 9820 Emergency Relief Trust,VIC,Small,y,Emergency And Relief,0,0,0,3,y,0,0,0,638,0,638,0,0,450,0,0,450,188,Valid ABN
69227638544,RoundTrip Foundation Inc,VIC,Small,y,"Economic, Social And Community Development",0,0,0,25,y,0,22756,0,22756,10,22766,0,0,0,14536,0,14536,8230,Valid ABN
74960497579,Rowen Street Kindergarten Inc,VIC,Medium,y,Other Education,13,0,6,50,y,0,0,549825,549825,0,549825,438676,0,0,0,60883,499559,50266,Valid ABN
55723137805,Rowville Baptist Cares Inc.,VIC,Small,y,Social Services,3,0,1,25,y,0,77872,0,90411,204,90615,32190,0,0,5000,14758,51948,38667,Valid ABN
25653005327,Rowville Library Chinese Friendship Group,VIC,Small,y,Social Services,0,0,0,5,y,0,0,3000,3000,0,3000,3500,0,0,0,0,3500,-500,Valid ABN
45733747388,Rowville Neighbourhood Learning Centre Inc.,VIC,Medium,y,Other Education,6,33,5,18,y,186622,5000,0,513635,19886,533521,224343,0,0,0,303842,528185,5336,Valid ABN
22807112080,Rowville Preschool Inc,VIC,Small,y,Other Education,3,0,4,0,y,23714,0,17806,52562,0,52562,0,0,0,0,63433,63433,-10871,Valid ABN
29004167766,Royal Australasian College Of Surgeons,VIC,Large,y,Other Education,62,150,212,98,y,14817214,999656,0,68148691,0,68148691,24873453,0,8014098,2826471,31099809,66813831,1334860,Valid ABN
69084797965,Royal Childrens Hospital Good Friday Appeal,VIC,Large,y,Other Health Service Delivery,1,1,9,25000,y,0,17241334,3187912,22106260,0,22106260,959518,0,14302819,0,4132921,19395258,2711002,Valid ABN
71004196230,Royal Flying Doctor Service Of Australia (VICn Section),VIC,Large,y,Other Health Service Delivery,121,180,268,70,y,0,8694945,0,32592709,150080,32742789,21305151,150028,363264,0,8122952,29941395,2801394,Valid ABN
52082106821,Royal Freemasons Ltd,VIC,Large,y,Aged Care Activities,841,351,731,315,y,57185013,0,4145536,87389723,0,87389723,57235822,370719,0,0,27470125,85076666,2313057,Valid ABN
53294327597,Rsl (VIC) House Building Fund,VIC,Medium,y,Social Services,0,0,0,20,y,0,0,771590,771590,0,771590,0,0,0,0,994303,994303,-222713,Valid ABN
76494167521,Rsl Loch Sport Sub Branch Inc,VIC,Medium,y,Aged Care Activities,0,8,2,35,y,0,0,32866,273803,1182,274985,78315,0,0,0,184324,262639,12346,Valid ABN
45816693699,RSL OF AUST VIC BRANCH BENDIGO SUB BRANCH WELFARE PATRIOTIC FUND NO W75,VIC,Small,y,Social Services,0,0,0,5,y,0,0,0,0,0,0,0,0,0,0,0,0,0,Valid ABN
85107546293,Rsl Of Aust VICn Branch General Appeals Patriotic Fund Account,VIC,Large,y,Social Services,13,0,25,2000,y,0,0,7488418,7488418,0,7488418,1797583,0,0,0,6511675,8309258,-820840,Valid ABN
95764062489,RSL OF AUSTRALIA - COBRAM BRANCH WELFARE PATRIOTIC FUND,VIC,Small,y,Social Services,0,0,0,5,y,0,0,0,0,0,0,0,0,0,0,2434,2434,-2434,Valid ABN
93469726759,Rsl Regional Veterans Welfare Centres Patriotic Fund,VIC,Small,y,Social Services,3,0,3,100,y,132306,53304,53852,239462,53901,293363,193006,0,68702,0,211172,472880,-179517,Valid ABN
58414029878,RSL State Wide Building Patriotic Fund,VIC,Medium,y,Social Services,0,0,0,10,y,0,0,378175,378175,0,378175,0,0,521985,0,46988,568973,-190798,Valid ABN
39275302584,Rsl VICn Branch Welfare Trust Fund,VIC,Small,y,Social Services,0,0,0,20,y,0,0,0,0,210693,210693,0,0,169603,0,63455,233058,-22365,Valid ABN
76616152900,RTC Support Services,VIC,Large,y,Income Support And Maintenance,3,8,6,100,y,0,3000000,0,3827998,0,3827998,365865,0,40000,0,466834,872699,2955299,Valid ABN
38449349445,Rudolf Steiner School Association Public Building Trust Fund,VIC,Small,y,Other Education,0,0,0,0,y,0,250,0,250,9703,9953,0,0,0,0,0,0,9953,Valid ABN
16602419901,Rundle Foundation Ltd,VIC,Small,y,Housing Activities,0,0,0,3,y,0,0,0,0,0,0,0,0,0,0,12480,12480,-12480,Valid ABN
16114932389,Rupanyup Preschool Kindergarten Incorporated,VIC,Small,y,Other Education,0,0,0,6,y,2030,0,215,8441,0,8441,0,0,0,0,14599,14599,-6158,Valid ABN
24773831392,Rupanyup Public Cemetery Trust,VIC,Small,y,"Economic, Social And Community Development",0,0,0,10,y,0,0,18950,18950,0,18950,0,0,0,0,19728,19728,-778,Valid ABN
60258043517,Rupanyup RSL Sub-Branch Building Patriotic Fund,VIC,Small,y,Social Services,0,0,0,5,y,0,0,0,0,0,0,0,0,0,0,0,0,0,Valid ABN
37890152343,Rupanyup RSL Sub-Branch Welfare Patriotic Fund,VIC,Small,y,Social Services,0,0,0,5,y,0,0,0,0,0,0,0,0,0,0,285,285,-285,Valid ABN
83096669680,Rural Doctors Association Of VIC Limited,VIC,Small,y,Other Health Service Delivery,0,1,0,15,y,0,0,13453,13453,0,13453,8941,0,0,0,10388,19329,-5876,Valid ABN
49791730960,Rural Financial Counselling Service VIC - Wimmera South West Inc.,VIC,Large,y,"Economic, Social And Community Development",3,2,12,40,y,1655203,57727,544,1730940,0,1730940,934044,0,0,0,490362,1424406,306534,Valid ABN
52091551739,Rural Financial Counselling Service VIC-Gippsland Inc,VIC,Large,y,Social Services,4,1,10,0,y,1635313,46716,15909,1697938,0,1697938,571179,0,0,0,697507,1268686,429252,Valid ABN
60094976682,Rural Health Workforce Australia Limited,VIC,Large,y,Other Health Service Delivery,9,0,4,60,y,6285037,0,562838,7036948,0,7036948,1353909,0,0,0,5595357,6949266,87682,Valid ABN
82965609218,Rural Housing Network,VIC,Large,y,Housing Activities,14,0,47,8,y,9520129,2784,0,14726310,43550,14769860,3409199,383134,2784,0,6771028,10566145,4203715,Valid ABN
43224606635,Rural Industries Skill Training Centre Inc,VIC,Large,y,Other Education,2,0,11,25,y,1452337,0,174678,2541952,1150699,3692651,1374062,0,0,0,1932430,3306492,386159,Valid ABN
31081163519,Rural Workforce Agency; VIC Limited,VIC,Large,y,Other Health Service Delivery,3,1,30,0,y,15887737,0,75732,17031218,0,17031218,2646977,0,11304409,0,1476442,15427828,1603390,Valid ABN
24829385690,Ruscare Ltd,VIC,Large,y,Aged Care Activities,63,5,29,9,y,5092881,57792,18732,8020066,785000,8805066,5597061,2157,16590,0,2538367,8154175,650891,Valid ABN
33991751327,Rushworth & District Historical & Preservation Society Incorporated,VIC,Small,y,Other Education,0,0,0,15,y,0,618,470,1398,0,1398,0,0,0,0,3561,3561,-2163,Valid ABN
27642509269,Rushworth RSL Sub-Branch Patriotic Fund,VIC,Small,y,Social Services,0,0,0,5,y,0,0,0,0,0,0,0,0,0,0,0,0,0,Valid ABN
91549424794,Russian Ethnic Representative Council Of VIC Inc,VIC,Medium,y,Aged Care Activities,5,9,7,145,y,330937,23625,316,499643,0,499643,223956,0,250,0,260468,484674,14969,Valid ABN
42593720802,RUTHERGLEN RSL SUB-BRANCH PATRIOTIC FUND,VIC,Small,y,Social Services,0,0,0,5,y,0,0,0,32,0,32,0,0,0,0,1320,1320,-1288,Valid ABN
86004162261,Ruyton,VIC,Large,y,Other Education,55,80,211,200,y,2863413,544815,123191,32182309,856529,33038838,16719267,188146,0,0,8451499,25358912,7679926,Valid ABN
13123895447,Ryder-Cheshire Australia Limited,VIC,Medium,y,International Activities,0,0,0,50,y,0,341836,0,443557,0,443557,0,0,117702,596910,21566,736178,-292621,Valid ABN
94074894677,Ryder-Cheshire VICn Homes Foundation Incorporated,VIC,Large,y,Other Health Service Delivery,1,0,1,17,y,0,769660,18161,1492927,0,1492927,51127,0,0,0,487566,538693,954234,Valid ABN
68360898929,Rye Community House Inc,VIC,Small,y,"Economic, Social And Community Development",6,2,0,4,y,90431,11199,1179,220151,0,220151,135007,0,0,0,54152,189159,30992,Valid ABN
30516449410,Rye Rsl Sub-Branch Inc,VIC,Large,y,Social Services,5,35,50,50,y,0,88323,0,6812960,0,6812960,2678054,0,88323,0,2029884,4796261,2016699,Valid ABN
36350206511,RYE RSL SUB-BRANCH PATRIOTIC FUND,VIC,Medium,y,Social Services,0,0,0,5,y,0,2473,565316,568499,9676,578175,0,0,0,0,241670,241670,336505,Valid ABN
18910456586,Rye RSL Sub-Branch Welfare Patriotic Fund,VIC,Small,y,Social Services,0,0,0,5,y,0,0,40,52,0,52,0,0,0,0,17065,17065,-17013,Valid ABN
26142832285,Sacred Heart After School Care,VIC,Small,y,Other Education,0,7,3,0,y,13174,0,0,77167,0,77167,37517,0,0,0,13662,51179,25988,Valid ABN
62843874179,Sacred Heart Mission Inc,VIC,Large,y,Social Services,136,90,147,1700,y,11467318,3496707,7617852,22783344,0,22783344,16184082,0,0,0,5438253,21622335,1161009,Valid ABN
19275051972,Safe Futures Foundation Inc,VIC,Large,y,Emergency And Relief,8,4,22,2,y,2952114,15950,155073,3132558,0,3132558,2450150,0,0,0,1034102,3484252,-351694,Valid ABN
86138521643,Safe Steps Family Violence Response Centre Inc,VIC,Large,y,Social Services,34,0,57,8,y,9668434,758260,19138,10533970,7822,10541792,3852332,0,0,0,4543812,8396144,2145648,Valid ABN
24903877928,Safe Transport Australia Inc,VIC,Small,y,Aged Care Activities,0,8,0,0,y,204805,0,2049,206854,115691,322545,346353,0,0,0,43012,389365,-66820,Valid ABN
82151339329,Safety Institute Of Australia Limited,VIC,Large,y,Other Education,3,0,5,120,y,0,0,0,1697896,18676,1716572,677624,0,0,0,914812,1592436,124136,Valid ABN
62005274742,Sail & Adventure Limited,VIC,Small,y,"Economic, Social And Community Development",0,0,0,52,y,0,68456,51070,119645,0,119645,0,0,0,0,65749,65749,53896,Valid ABN
59918371303,Saint Alipius Kindergarten,VIC,Small,y,Other Education,3,0,0,0,y,3552,0,89210,127042,0,127042,116349,0,0,0,21652,138001,-10959,Valid ABN
44388524321,Sale Elderly Citizens Village Incorporated,VIC,Large,y,Aged Care Activities,83,2,75,12,y,4022168,34709,723930,6689867,0,6689867,4773207,14610,0,0,1533169,6320986,368881,Valid ABN
86785799140,Sale Neighbourhood House Incorporated,VIC,Small,y,"Economic, Social And Community Development",3,0,0,10,y,87518,5789,1019,154936,0,154936,115372,0,0,0,48239,163611,-8675,Valid ABN
21587454191,SALE RSL & COMMUNITY RSL SUB-BRANCH PATRIOTIC FUND,VIC,Small,y,Social Services,0,0,0,5,y,0,0,88,89,7760,7849,0,0,0,4000,5150,9150,-1301,Valid ABN
27982194515,Salford Park Community Village Residents' Committee Inc.,VIC,Small,y,Social Services,0,0,0,26,y,0,3862,3833,27869,0,27869,0,0,21821,0,7992,29813,-1944,Valid ABN
47722171957,Saltwater Child Care Centre Footscray Inc,VIC,Large,y,Other Education,4,5,16,15,y,19004,0,5232,1109758,0,1109758,1002297,0,0,0,160785,1163082,-53324,Valid ABN
91111111273,Salvation Army - Southern_ACNC GROUP,VIC,Large,y,Social Services,1543,979,2834,15000,y,195631000,44136000,0,391859000,28974000,420833000,222721000,0,0,0,171028000,393749000,27084000,Invalid ABN
17131981198,Samadhi Buddhist Meditation Association Inc,VIC,Small,y,Other Education,0,0,0,80,y,0,146241,91758,240770,0,240770,0,0,0,0,52146,52146,188624,Valid ABN
48522054140,Samarinda Ashburton Aged Services Inc,VIC,Large,y,Aged Care Activities,80,33,58,120,y,3176503,23303,75287,5219297,0,5219297,4552800,20952,0,0,1822302,6396054,-1176757,Valid ABN
76583840547,Same Skies Australia Inc.,VIC,Small,y,International Activities,0,0,0,5,y,0,22304,136,22440,0,22440,0,0,0,4442,822,5264,17176,Valid ABN
57131178759,San Carlo Homes For The Aged Ltd,VIC,Large,y,Aged Care Activities,107,25,116,10,y,8890833,54274,333352,12934939,0,12934939,9054976,27125,0,0,2812344,11894445,1040494,Valid ABN
20469162288,San Remo Pre School Centre Inc,VIC,Medium,y,Other Education,5,0,0,50,y,228517,0,79974,308491,0,308491,256660,0,0,0,57488,314148,-5657,Valid ABN
53533185457,Sanctuary Equus Inc.,VIC,Small,y,Mental Health And Crisis Intervention,0,0,0,2,y,0,6925,0,8135,0,8135,0,0,0,0,7810,7810,325,Valid ABN
52864947570,Sandringham Children's Playhouse Inc,VIC,Small,y,Other Education,0,10,0,14,y,0,0,5252,117357,0,117357,80404,0,0,0,21283,101687,15670,Valid ABN
18808704559,Sandringham Life Saving Club Inc,VIC,Small,y,Emergency And Relief,0,0,0,50,y,24794,10897,11320,47665,0,47665,0,0,0,0,54219,54219,-6554,Valid ABN
47437480296,Sands Australia National Council Inc,VIC,Medium,y,Mental Health And Crisis Intervention,3,0,3,55,y,411546,186457,6288,604455,0,604455,311707,0,0,0,254555,566262,38193,Valid ABN
75938679084,Sandy Ridge House Inc,VIC,Large,y,Housing Activities,11,0,10,187,y,263122,985265,4188,1341994,0,1341994,815461,0,0,0,1060681,1876142,-534148,Valid ABN
39853867516,Sandybeach Community Co-Operative Society Limited,VIC,Large,y,"Economic, Social And Community Development",24,23,18,75,y,1003504,3437,25879,1440759,0,1440759,1156617,0,0,0,216788,1373405,67354,Valid ABN
96477564344,Sanjiwani Australia Inc,VIC,Small,y,International Activities,0,0,0,10,y,0,20370,0,20504,0,20504,0,0,0,25440,760,26200,-5696,Valid ABN
27545235446,Sapphire Care Foundation,VIC,Small,y,Emergency And Relief,1,0,0,10,y,0,104667,40510,145177,0,145177,22160,0,59538,33052,27659,142409,2768,Valid ABN
61612282274,Sara's Project Ltd,VIC,Small,y,"Economic, Social And Community Development",0,0,0,6,y,0,170,0,170,0,170,0,0,0,0,0,0,170,Valid ABN
64833897979,Satellite Common Equity Rental Housing Co-Operative Ltd,VIC,Small,y,Housing Activities,0,0,0,5,y,0,0,213888,213888,0,213888,0,0,0,0,205946,205946,7942,Valid ABN
89132053180,Satellite Foundation,VIC,Small,y,Other Health Service Delivery,0,0,0,20,y,0,76884,0,84364,0,84364,0,0,0,0,27351,27351,57013,Valid ABN
13571008741,Save Cambodian Children Fund Australia Inc,VIC,Small,y,"Economic, Social And Community Development",0,0,0,8,y,0,66866,884,73000,0,73000,0,0,0,104409,0,104409,-31409,Valid ABN
99008610035,Save The Children Australia,VIC,Large,y,Emergency And Relief,275,224,566,1862,y,66800000,30931000,2283000,108624000,0,108624000,56145000,0,10766000,25202000,18194000,110307000,-1683000,Valid ABN
58145518583,Scarf Community Organisation,VIC,Medium,y,Employment And Training,2,4,3,60,y,70781,33820,934,312222,0,312222,178278,0,0,0,138953,317231,-5009,Valid ABN
62099071236,School Of Philosophy Melbourne Inc,VIC,Medium,y,Other Education,3,0,1,250,y,0,16536,0,706040,0,706040,46579,0,0,22020,595157,663756,42284,Valid ABN
90610500296,SCIENCE SCHOOLS FOUNDATION,VIC,Medium,y,Other Education,0,1,1,500,y,0,154235,52318,362107,0,362107,92113,0,0,0,199228,291341,70766,Valid ABN
94108759762,Science VIC,VIC,Medium,y,Other Education,0,0,1,5,y,0,20578,0,821174,0,821174,139225,0,0,0,620935,760160,61014,Valid ABN
80192017693,Scientific and Support Staff Benevolent Association Incorporated,VIC,Small,y,Emergency And Relief,0,0,0,4,y,0,3901,107,4008,14,4022,0,0,0,0,300,300,3722,Valid ABN
27563622862,Scleroderma Australia Inc,VIC,Small,y,Other Health Service Delivery,0,1,0,15,y,0,100201,39051,144315,0,144315,0,0,50000,0,27375,77375,66940,Valid ABN
63004280871,Scope (Aust) Ltd,VIC,Large,y,Social Services,976,313,1049,1531,y,82773000,3496000,1067000,99330000,15036000,114366000,79467000,0,0,0,18439000,97906000,16460000,Valid ABN
62602122869,Scriptwise Limited,VIC,Small,y,Other Education,1,2,0,0,y,0,6088,168427,174515,0,174515,66103,0,0,0,108412,174515,0,Valid ABN
45604970354,SCTE Australasia Pty Ltd,VIC,Small,y,Employment And Training,0,0,1,4,y,0,5000,0,5000,0,5000,0,0,0,0,2939,2939,2061,Valid ABN
65965873088,Sea Lake & District Health Services Inc (In Member's Voluntary Liquidation),VIC,Small,y,Aged Care Activities,0,0,0,50,y,0,1717,0,1717,0,1717,0,0,2299,0,0,2299,-582,Valid ABN
82042540167,Sea Lake Pre School Centre Inc,VIC,Small,y,Other Education,4,1,0,8,y,0,200,0,4930,0,4930,0,0,0,0,7574,7574,-2644,Valid ABN
77203364629,SEA LAKE RSL SUB-BRANCH PATRIOTIC FUND,VIC,Small,y,Social Services,0,0,0,5,y,0,0,3,3,0,3,0,0,0,0,0,0,3,Valid ABN
69302106434,Seafarers Welfare Fund,VIC,Small,y,Income Support And Maintenance,0,0,0,0,y,0,104127,1545,105672,0,105672,0,0,99000,0,516,99516,6156,Valid ABN
90415540770,Seaford Life Saving Club Incorporated,VIC,Small,y,Emergency And Relief,0,0,0,62,y,46040,8953,2294,82920,0,82920,0,0,0,0,52829,52829,30091,Valid ABN
29019119373,Seaford Rsl Sub-Branch Inc,VIC,Large,y,Social Services,0,16,11,88,y,0,0,0,3402849,0,3402849,165548,5160,135918,0,3020974,3327600,75249,Valid ABN
95435758004,SEAFORD RSL SUB-BRANCH PATRIOTIC FUND,VIC,Medium,y,Social Services,0,1,1,5,y,0,0,272727,272727,2239,274966,24000,0,0,0,259909,283909,-8943,Valid ABN
19649288269,Seaford Rsl Sub-Branch Welfare Patriotic Fund No W367,VIC,Small,y,Social Services,0,0,0,5,y,0,0,23,23,0,23,0,0,0,0,17920,17920,-17897,Valid ABN
45394209213,Seagull Common Equity Rental Housing Co-operative Limited,VIC,Small,y,Housing Activities,0,0,0,7,y,0,0,210640,210640,0,210640,0,0,0,0,197548,197548,13092,Valid ABN
41283510809,Seaholme Kindergarten Inc,VIC,Small,y,Other Education,0,0,0,50,y,4579,500,66010,71089,0,71089,0,0,0,0,64166,64166,6923,Valid ABN
79824977901,Sealake RSL Sub Branch Welfare Patriotic Fund W368,VIC,Small,y,Social Services,0,0,0,5,y,0,0,0,46,0,46,0,0,0,0,0,0,46,Valid ABN
40611771621,Search & Rescue Dogs Australia Inc,VIC,Small,y,Emergency And Relief,0,0,0,10,y,27117,4440,2957,38626,0,38626,0,0,26228,0,0,26228,12398,Valid ABN
13838750256,Seaview House Residential Care Inc.,VIC,Large,y,Aged Care Activities,13,5,9,16,y,0,4244,1345881,1352703,0,1352703,732262,0,0,0,607041,1339303,13400,Valid ABN
73362892292,Sebastopol Rsl Sub-Branch,VIC,Small,y,Income Support And Maintenance,0,0,0,15,y,300,850,14186,16679,0,16679,0,0,950,0,19998,20948,-4269,Valid ABN
90379399326,Sebastopol RSL Sub-Branch Patriotic Fund,VIC,Small,y,Social Services,0,0,0,5,y,0,0,1222,1733,0,1733,0,0,0,0,0,0,1733,Valid ABN
66116251613,SecondBite,VIC,Large,y,Emergency And Relief,65,14,68,700,y,767895,4995334,293719,6067435,3411,6070846,3712609,0,0,0,1872334,5584943,485903,Valid ABN
22964581291,Seconds To Give Inc.,VIC,Small,y,International Activities,0,0,0,50,y,0,10504,0,10504,0,10504,0,0,0,0,15885,15885,-5381,Valid ABN
84273388664,Seed & Feed Inc,VIC,Small,y,"Economic, Social And Community Development",0,0,0,8,y,0,28145,0,28145,0,28145,0,0,0,29602,1911,31513,-3368,Valid ABN
22612432101,Seedpod Australia Inc.,VIC,Small,y,"Economic, Social And Community Development",0,0,0,10,y,0,21240,0,36830,0,36830,0,0,4849,0,30312,35161,1669,Valid ABN
